name,token_ids,reaction_ids,product_smiles,entropy,score,warhead_product_smiles,warhead_status
BB-2098 BB-1466,"[2098, 1466]",[96],CC(=O)c1ccc(Br)c(N(C(=O)OC(C)(C)C)C2(C(=O)O)CCC(O)(c3cccc(Cl)c3)CC2)c1,5.259499549865723,0.6841102555320804,,warhead_site_consumed
BB-2007 BB-1566,"[2007, 1566]",[50],CC1CC(NC(=O)OC(C)(C)C)=CC(O)(c2cccc(NC3CCCNC3)c2)C1,5.255328178405762,0.6840174482846996,C/C=C/C(=O)NC1=CC(O)(c2cccc(NC3CCCNC3)c2)CC(C)C1,warhead_installed
BB-2002 BB-2001,"[2002, 2001]",[47],CCc1noc(NC(=O)OC(C)(C)C)c1-c1cccc2c1CC(NC(=O)OC(C)(C)C)CC2,5.070318698883057,0.6838505824675658,C/C=C/C(=O)NC1CCc2cccc(-c3c(CC)noc3N)c2C1,warhead_installed
BB-2083 BB-1165,"[2083, 1165]",[88],CC(C)(C)OC(=O)Nc1ccc(OC2CC(C)(C)Oc3c(Br)cccc32)c2c1CCO2,5.080852031707764,0.6837081387745034,C/C=C/C(=O)Nc1ccc(OC2CC(C)(C)Oc3c(Br)cccc32)c2c1CCO2,warhead_installed
BB-2002 BB-1624,"[2002, 1624]",[10],CCc1noc(NC(=O)OC(C)(C)C)c1Sc1cccc(OC)c1C1CNCCO1,5.070318698883057,0.6834895261894232,C/C=C/C(=O)Nc1onc(CC)c1Sc1cccc(OC)c1C1CNCCO1,warhead_installed
BB-2001 BB-1466,"[2001, 1466]",[96],CC(C)(C)OC(=O)N(C1CCc2cccc(Br)c2C1)C1(C(=O)O)CCC(O)(c2cccc(Cl)c2)CC1,5.086166858673096,0.6822504037144328,,warhead_site_consumed
BB-2078 BB-0501,"[2078, 501]",[96],COCc1ccc(N(C(=O)OC(C)(C)C)C2(C(=O)O)CCCc3c2[nH]c2ccc(OC)cc32)cc1Cl,5.0787506103515625,0.6822345354611864,,warhead_site_consumed
BB-1972 BB-1922,"[1972, 1922]",[39],CCOc1ccc(C(C)(C(=O)O)N2CCCCc3cc(Cl)ccc32)cc1S(=O)(=O)NC(=O)OC(C)(C)C,5.21530818939209,0.6819774107968161,C/C=C/C(=O)NS(=O)(=O)c1cc(C(C)(C(=O)O)N2CCCCc3cc(Cl)ccc32)ccc1OCC,warhead_installed
BB-2003 BB-1117,"[2003, 1117]",[54],CC(C)(C)OC(=O)Nc1nc2c(o1)CCCC2=CC(=O)c1ccc(Br)cc1,5.243650436401367,0.681838022424061,C/C=C/C(=O)Nc1nc2c(o1)CCCC2=CC(=O)c1ccc(Br)cc1,warhead_installed
BB-2082 BB-0890,"[2082, 890]",[50],Cc1cc(C(O)c2c(C)noc2NC(=O)OC(C)(C)C)cc(C2(C(=O)O)CC2)c1,5.036779403686523,0.6817702018717515,C/C=C/C(=O)Nc1onc(C)c1C(O)c1cc(C)cc(C2(C(=O)O)CC2)c1,warhead_installed
BB-2002 BB-1189,"[2002, 1189]",[10],CCc1noc(NC(=O)OC(C)(C)C)c1SCCc1c(C(=O)OC)cnn1C,5.070318698883057,0.6809069187948655,C/C=C/C(=O)Nc1onc(CC)c1SCCc1c(C(=O)OC)cnn1C,warhead_installed
BB-2002 BB-1868,"[2002, 1868]",[107],CCc1noc(NC(=O)OC(C)(C)C)c1C(O)c1c(C(=O)O)[nH]c2cc(Br)ccc12,5.070318698883057,0.680668116236196,C/C=C/C(=O)Nc1onc(CC)c1C(O)c1c(C(=O)O)[nH]c2cc(Br)ccc12,warhead_installed
BB-2128 BB-1453,"[2128, 1453]",[96],CC(C)Oc1ccc(CN(C(=O)OC(C)(C)C)C(C)(Cn2c(Br)nc3c2c(=O)[nH]c(=O)n3C)C(=O)O)cc1,4.216085910797119,0.6806358974727199,,warhead_site_consumed
BB-2006 BB-1978,"[2006, 1978]",[106],Cn1cc(NC(=O)OC(C)(C)C)c(C(=O)C2CCNC23CC3)n1,5.085646152496338,0.6806033454884299,C/C=C/C(=O)Nc1cn(C)nc1C(=O)C1CCNC12CC2,warhead_installed
BB-2043 BB-0178,"[2043, 178]",[55],CN(Cc1cc(Br)cc([N+](=O)[O-])c1)c1ccc2c(c1)C(NC(=O)OC(C)(C)C)CCC2=O,5.261335849761963,0.6802909956828413,C/C=C/C(=O)NC1CCC(=O)c2ccc(N(C)Cc3cc(Br)cc([N+](=O)[O-])c3)cc21,warhead_installed
BB-2129 BB-1555,"[2129, 1555]",[96],CCOC(=O)C1(C)C=CC(C(=O)O)(N(C(=O)OC(C)(C)C)c2sc(CC)nc2C)CC1,4.201333045959473,0.6799090593088682,,warhead_site_consumed
BB-2067 BB-1708,"[2067, 1708]",[107],Cc1cc(C(O)c2cccc(CBr)c2)c(C)c([N+](=O)[O-])c1NC(=O)OC(C)(C)C,5.093190670013428,0.6798862257225085,C/C=C/C(=O)Nc1c(C)cc(C(O)c2cccc(CBr)c2)c(C)c1[N+](=O)[O-],warhead_installed
BB-1211 BB-1706,"[1211, 1706]",[10],COc1cc(C)c(Sc2cccc(C3(C(=O)O)CC(=O)C3)c2)cc1NC(=O)OC(C)(C)C,5.084362983703613,0.6798414189421617,C/C=C/C(=O)Nc1cc(Sc2cccc(C3(C(=O)O)CC(=O)C3)c2)c(C)cc1OC,warhead_installed
BB-2007 BB-1830,"[2007, 1830]",[82],CC1CC(NC(=O)OC(C)(C)C)=CC(N2CCN(c3ncc(C(F)(F)F)cc3Cl)CC2)C1,5.255328178405762,0.6791463902382967,C/C=C/C(=O)NC1=CC(N2CCN(c3ncc(C(F)(F)F)cc3Cl)CC2)CC(C)C1,warhead_installed
BB-2002 BB-1922,"[2002, 1922]",[10],CCc1noc(NC(=O)OC(C)(C)C)c1Sc1ccc2c(c1)CCCCN2,5.070318698883057,0.6791414057951309,C/C=C/C(=O)Nc1onc(CC)c1Sc1ccc2c(c1)CCCCN2,warhead_installed
BB-0858 BB-0233,"[858, 233]",[96],COC(=O)c1c(CC(=O)O)[nH]c(C(C)(C(=O)O)N(C(=O)OC(C)(C)C)c2nnc(C(C)(F)F)o2)c1C,4.206237316131592,0.6787917283313538,,warhead_site_consumed
BB-2053 BB-0721,"[2053, 721]",[96],CC(=O)N1CC2CCC(C(=O)O)(N(C(=O)OC(C)(C)C)c3nc(C(C)(C)C)c(Br)s3)c3cccc1c32,5.094944000244141,0.6782755546271473,,warhead_site_consumed
BB-2001 BB-0451,"[2001, 451]",[107],CC(C)(C)OC(=O)NC1CCc2cccc(C3(O)CC(NC(=O)OC(C)(C)C)C34CCC(F)CC4)c2C1,5.086166858673096,0.6781322473112211,C/C=C/C(=O)NC1CC(O)(c2cccc3c2CC(N)CC3)C12CCC(F)CC2,warhead_installed
BB-1968 BB-0074,"[1968, 74]",[96],COC(=O)c1cc2c([nH]1)C(Oc1ccc(Br)c(C)c1NC(=O)OC(C)(C)C)(C(=O)O)CCC2,5.096729278564453,0.6778402706415279,C/C=C/C(=O)Nc1c(OC2(C(=O)O)CCCc3cc(C(=O)OC)[nH]c32)ccc(Br)c1C,warhead_installed
BB-2028 BB-1983,"[2028, 1983]",[96],CC(C)(C)OC(=O)N(c1cc(Br)c2[nH]ncc2c1)C(C)(C(=O)O)c1ccc(OCC(F)(F)F)cc1,5.085320949554443,0.6772293010101686,,warhead_site_consumed
BB-2002 BB-1995,"[2002, 1995]",[96],CCc1noc(N(C(=O)OC(C)(C)C)C2(C(=O)O)CC(Oc3ccccc3)C2(C)C)c1Br,5.070318698883057,0.6770301335251278,,warhead_site_consumed
BB-2002 BB-1314,"[2002, 1314]",[88],CCc1noc(NC(=O)OC(C)(C)C)c1SCc1cc(F)ccc1Br,5.070318698883057,0.676646820525434,C/C=C/C(=O)Nc1onc(CC)c1SCc1cc(F)ccc1Br,warhead_installed
BB-2043 BB-1453,"[2043, 1453]",[10],CC(=O)Cn1c(Sc2ccc3c(c2)C(NC(=O)OC(C)(C)C)CCC3=O)nc2c1c(=O)[nH]c(=O)n2C,5.261335849761963,0.6758714651318259,C/C=C/C(=O)NC1CCC(=O)c2ccc(Sc3nc4c(c(=O)[nH]c(=O)n4C)n3CC(C)=O)cc21,warhead_installed
BB-2078 BB-0205,"[2078, 205]",[55],COCc1ccc(NC(=O)OC(C)(C)C)cc1N1CCC(Oc2ncccc2Br)CC1,5.0787506103515625,0.6756645091517613,C/C=C/C(=O)Nc1ccc(COC)c(N2CCC(Oc3ncccc3Br)CC2)c1,warhead_installed
BB-2072 BB-0070,"[2072, 70]",[107],Cc1nn(C)c2nc(Cl)c(C(O)c3ccc(F)cc3CCNC(=O)OC(C)(C)C)cc12,5.078719139099121,0.675657090338798,C/C=C/C(=O)NCCc1cc(F)ccc1C(O)c1cc2c(C)nn(C)c2nc1Cl,warhead_installed
BB-2043 BB-0178,"[2043, 178]",[39],CN(Cc1cc(Br)cc([N+](=O)[O-])c1)C1(C(=O)O)CCC(NC(=O)OC(C)(C)C)c2cc(Br)ccc21,5.261335849761963,0.6756242727294193,C/C=C/C(=O)NC1CCC(C(=O)O)(N(C)Cc2cc(Br)cc([N+](=O)[O-])c2)c2ccc(Br)cc21,warhead_installed
BB-1988 BB-1145,"[1988, 1145]",[96],CC(C)(C)OC(=O)N1CC(C2CCCC(C(=O)O)(N(Cc3cc(C(=O)O)c4n3CCCC4)C(=O)OC(C)(C)C)C2)C1,4.839343070983887,0.6753789883476708,,warhead_site_consumed
BB-1950 BB-1453,"[1950, 1453]",[96],Cn1c(=O)[nH]c(=O)c2c1nc(Br)n2CC(C)(C(=O)O)N(C(=O)OC(C)(C)C)c1ncc2c(c1C#N)CCOC2,4.950775146484375,0.675374107086929,,warhead_site_consumed
BB-0979 BB-1453,"[979, 1453]",[96],CCC(Cc1cccc(Br)c1)CN(C(=O)OC(C)(C)C)C(C)(Cn1c(Br)nc2c1c(=O)[nH]c(=O)n2C)C(=O)O,5.080632209777832,0.6753160639696724,,warhead_site_consumed
BB-2015 BB-0378,"[2015, 378]",[50],CC(C)(C)OC(=O)NC1CCC(O)(CC(=O)C2COc3ccccc3O2)c2cc(Br)ccc21,5.270456314086914,0.6749504290757522,C/C=C/C(=O)NC1CCC(O)(CC(=O)C2COc3ccccc3O2)c2cc(Br)ccc21,warhead_installed
BB-2001 BB-1912,"[2001, 1912]",[96],CC(=O)Nc1cc2c(cc1Br)C(C(=O)O)(N(C(=O)OC(C)(C)C)C1CCc3cccc(Br)c3C1)CC2,5.086166858673096,0.6742402239950706,,warhead_site_consumed
BB-2034 BB-0192,"[2034, 192]",[39],COC(=O)c1cc(C(C)(C(=O)O)N2C(=O)N(C)C3(C)CC2c2cc(Br)ccc2O3)c(NC(=O)OC(C)(C)C)[nH]1,5.255531311035156,0.6735876941265097,C/C=C/C(=O)Nc1[nH]c(C(=O)OC)cc1C(C)(C(=O)O)N1C(=O)N(C)C2(C)CC1c1cc(Br)ccc1O2,warhead_installed
BB-2002 BB-1600,"[2002, 1600]",[109],CCc1noc(NC(=O)OC(C)(C)C)c1C#CCNc1ccc(C(=O)O)cc1,5.070318698883057,0.6729283827283524,C/C=C/C(=O)Nc1onc(CC)c1C#CCNc1ccc(C(=O)O)cc1,warhead_installed
BB-2027 BB-0447,"[2027, 447]",[106],CC(C)(C)OC(=O)Nc1ccc(C(=O)c2cnn3c2CNCC3)c2c1CCC2,5.083529472351074,0.6725170320766606,C/C=C/C(=O)Nc1ccc(C(=O)c2cnn3c2CNCC3)c2c1CCC2,warhead_installed
BB-0960 BB-1880,"[960, 1880]",[10],COc1ccc(Sc2cc3c(cc2C)OC(C)CN3)cc1C(CO)NC(=O)OC(C)(C)C,5.162042617797852,0.6723762954387853,C/C=C/C(=O)NC(CO)c1cc(Sc2cc3c(cc2C)OC(C)CN3)ccc1OC,warhead_installed
BB-2027 BB-1640,"[2027, 1640]",[47],CC(C)(C)OC(=O)Nc1ccc(-c2cc(Cl)c3c(c2)CNCCO3)c2c1CCC2,5.083529472351074,0.6715162230072687,C/C=C/C(=O)Nc1ccc(-c2cc(Cl)c3c(c2)CNCCO3)c2c1CCC2,warhead_installed
BB-2014 BB-1002,"[2014, 1002]",[62],CN(c1nn(C)cc1CCNC(=O)OC(C)(C)C)C1CCOC(c2ccc(F)cc2)C1,5.09501838684082,0.6703116162509761,C/C=C/C(=O)NCCc1cn(C)nc1N(C)C1CCOC(c2ccc(F)cc2)C1,warhead_installed
BB-2054 BB-1453,"[2054, 1453]",[25],COCCN(CCCNC(=O)OC(C)(C)C)C(C)Cn1c(Br)nc2c1c(=O)[nH]c(=O)n2C,5.165851593017578,0.6691924785222997,C/C=C/C(=O)NCCCN(CCOC)C(C)Cn1c(Br)nc2c1c(=O)[nH]c(=O)n2C,warhead_installed
BB-1968 BB-1162,"[1968, 1162]",[55],CCOC(=O)/C=C/CN(C)c1ccc(O)c(NC(=O)OC(C)(C)C)c1C,5.096729278564453,0.6683782646214413,C/C=C/C(=O)Nc1c(O)ccc(N(C)C/C=C/C(=O)OCC)c1C,warhead_installed
BB-2043 BB-1453,"[2043, 1453]",[107],Cn1c(=O)[nH]c(=O)c2c1nc(Br)n2CC(C)(O)c1ccc2c(c1)C(NC(=O)OC(C)(C)C)CCC2=O,5.261335849761963,0.6680902920259151,C/C=C/C(=O)NC1CCC(=O)c2ccc(C(C)(O)Cn3c(Br)nc4c3c(=O)[nH]c(=O)n4C)cc21,warhead_installed
BB-2080 BB-0165,"[2080, 165]",[47],Cc1cc(-c2ccc(N3CCNCC3)c(C(F)(F)F)c2)c(CNC(=O)OC(C)(C)C)cc1O,5.093694686889648,0.6680689882805717,C/C=C/C(=O)NCc1cc(O)c(C)cc1-c1ccc(N2CCNCC2)c(C(F)(F)F)c1,warhead_installed
BB-2002 BB-0326,"[2002, 326]",[88],CCc1noc(NC(=O)OC(C)(C)C)c1OCCCn1nc(C)c(Br)c1C,5.070318698883057,0.6678879124999066,C/C=C/C(=O)Nc1onc(CC)c1OCCCn1nc(C)c(Br)c1C,warhead_installed
BB-2151 BB-0760,"[2151, 760]",[107],Cc1cnc(C(C)(O)c2nnc(C(N)=O)c(NC(=O)OC(C)(C)C)c2Cl)c(Br)c1,5.083898067474365,0.6672680104920354,C/C=C/C(=O)Nc1c(C(N)=O)nnc(C(C)(O)c2ncc(C)cc2Br)c1Cl,warhead_installed
BB-1277 BB-1453,"[1277, 1453]",[96],Cc1nc2c(CNC(=O)OC(C)(C)C)c(F)ccc2n1C(C)(Cn1c(Br)nc2c1c(=O)[nH]c(=O)n2C)C(=O)O,4.234013557434082,0.6670267695932213,C/C=C/C(=O)NCc1c(F)ccc2c1nc(C)n2C(C)(Cn1c(Br)nc2c1c(=O)[nH]c(=O)n2C)C(=O)O,warhead_installed
BB-0185 BB-0164,"[185, 164]",[96],CCOC(=O)C12CCCC1=CC(C(=O)O)(N(CCc1csc(N(C)C)n1)C(=O)OC(C)(C)C)C2,4.219985008239746,0.6664847083642753,,warhead_site_consumed
BB-2002 BB-1005,"[2002, 1005]",[62],CCc1noc(NC(=O)OC(C)(C)C)c1N1C(=C(C#N)C(=O)CCl)N(C)c2ccccc21,5.070318698883057,0.666046346270932,C/C=C/C(=O)Nc1onc(CC)c1N1C(=C(C#N)C(=O)CCl)N(C)c2ccccc21,warhead_installed
BB-2034 BB-1912,"[2034, 1912]",[39],COC(=O)c1cc(C(C)(C(=O)O)N(C(C)=O)c2cc3c(cc2Br)C(=O)CC3)c(NC(=O)OC(C)(C)C)[nH]1,5.255531311035156,0.6660122228176061,C/C=C/C(=O)Nc1[nH]c(C(=O)OC)cc1C(C)(C(=O)O)N(C(C)=O)c1cc2c(cc1Br)C(=O)CC2,warhead_installed
BB-2078 BB-1862,"[2078, 1862]",[96],CCOC(=O)c1cc2c([nH]1)CCCC2(C(=O)O)N(C(=O)OC(C)(C)C)c1ccc(COC)c(Cl)c1,5.0787506103515625,0.6657039475898769,,warhead_site_consumed
BB-1496 BB-1266,"[1496, 1266]",[107],CCOC(=O)c1c(NC(=O)OC(C)(C)C)c(C2(O)CCOc3cc(Br)c(C)cc32)cn1C,5.088921546936035,0.6656876579242933,C/C=C/C(=O)Nc1c(C2(O)CCOc3cc(Br)c(C)cc32)cn(C)c1C(=O)OCC,warhead_installed
BB-0768 BB-0888,"[768, 888]",[0],CCn1c(C(=O)O)c(C=C(C(=O)O)C(NC(=O)OC(C)(C)C)c2cccc(I)c2)c2cc(Br)ccc21,5.100085258483887,0.6654487653477276,C/C=C/C(=O)NC(C(=Cc1c(C(=O)O)n(CC)c2ccc(Br)cc12)C(=O)O)c1cccc(I)c1,warhead_installed
BB-2022 BB-0074,"[2022, 74]",[39],COC(=O)c1cc2c(n1C(CNC(=O)OC(C)(C)C)(C(=O)O)c1ccc(F)cc1Br)C(=O)CCC2,5.267487525939941,0.6649627079612739,C/C=C/C(=O)NCC(C(=O)O)(c1ccc(F)cc1Br)n1c(C(=O)OC)cc2c1C(=O)CCC2,warhead_installed
BB-2078 BB-0233,"[2078, 233]",[96],COCc1ccc(N(C(=O)OC(C)(C)C)C(C)(C(=O)O)c2[nH]c(CC(=O)O)c(C(=O)OC)c2C)cc1Cl,5.0787506103515625,0.6647154695939361,,warhead_site_consumed
BB-2002 BB-0432,"[2002, 432]",[86],CCc1noc(NC(=O)OC(C)(C)C)c1-c1ccsc1C=O,5.070318698883057,0.664612891473565,C/C=C/C(=O)Nc1onc(CC)c1-c1ccsc1C=O,warhead_installed
BB-2198 BB-1996,"[2198, 1996]",[96],Cc1nc(C)c2c(C)c(C(C)(C(=O)O)N(C(=O)OC(C)(C)C)c3ccc(-c4ccnn4C)c(F)c3)sc2n1,4.213780403137207,0.6643306365037163,,warhead_site_consumed
BB-0024 BB-0395,"[24, 395]",[25],Cc1ccc(C2CCCCN2C(C)c2ccc(S(=O)(=O)N(C)C)cc2)cc1NC(=O)OC(C)(C)C,5.1625823974609375,0.6643147217392489,C/C=C/C(=O)Nc1cc(C2CCCCN2C(C)c2ccc(S(=O)(=O)N(C)C)cc2)ccc1C,warhead_installed
BB-1248 BB-1983,"[1248, 1983]",[46],CCCC(CNC(=O)OC(C)(C)C)C(=O)CC(=O)c1ccc(OCC(F)(F)F)cc1,4.79771614074707,0.6640282602193203,C/C=C/C(=O)NCC(CCC)C(=O)CC(=O)c1ccc(OCC(F)(F)F)cc1,warhead_installed
BB-2045 BB-1983,"[2045, 1983]",[96],Cn1c(N(C(=O)OC(C)(C)C)C(C)(C(=O)O)c2ccc(OCC(F)(F)F)cc2)nc2cccc(Br)c21,5.082790374755859,0.6640018596832719,,warhead_site_consumed
BB-2043 BB-0178,"[2043, 178]",[10],CNCc1cc(Sc2ccc3c(c2)C(NC(=O)OC(C)(C)C)CCC3=O)cc([N+](=O)[O-])c1,5.261335849761963,0.6628411318544852,C/C=C/C(=O)NC1CCC(=O)c2ccc(Sc3cc(CNC)cc([N+](=O)[O-])c3)cc21,warhead_installed
BB-2056 BB-1640,"[2056, 1640]",[10],CC(C)(C)OC(=O)NCCc1ccncc1Sc1cc(Br)cc2c1OCCNC2,5.081582069396973,0.6622045668793637,C/C=C/C(=O)NCCc1ccncc1Sc1cc(Br)cc2c1OCCNC2,warhead_installed
BB-2002 BB-1461,"[2002, 1461]",[47],CCc1noc(NC(=O)OC(C)(C)C)c1-c1cccc2c1C(C)(C#N)C2,5.070318698883057,0.6613046689535024,C/C=C/C(=O)Nc1onc(CC)c1-c1cccc2c1C(C)(C#N)C2,warhead_installed
BB-2072 BB-1983,"[2072, 1983]",[96],CC(C)(C)OC(=O)N(CCc1cc(F)ccc1Br)C(C)(C(=O)O)c1ccc(OCC(F)(F)F)cc1,5.078719139099121,0.6611561437853004,,warhead_site_consumed
BB-2007 BB-0011,"[2007, 11]",[82],CC1CC(NC(=O)OC(C)(C)C)=CC(N2CCOCC2CC(=O)c2ccccc2)C1,5.255328178405762,0.6610266536790796,C/C=C/C(=O)NC1=CC(N2CCOCC2CC(=O)c2ccccc2)CC(C)C1,warhead_installed
BB-0960 BB-1880,"[960, 1880]",[31],COc1ccc(Br)cc1C(COc1cc2c(cc1C)OC(C)CN2)NC(=O)OC(C)(C)C,5.162042617797852,0.6599557821858218,C/C=C/C(=O)NC(COc1cc2c(cc1C)OC(C)CN2)c1cc(Br)ccc1OC,warhead_installed
BB-2026 BB-0966,"[2026, 966]",[91],CC(C)N(Cc1nc2ccccc2c(=O)[nH]1)C1(NC(=O)OC(C)(C)C)CC(C)(C)CC(=O)C1Br,5.263380527496338,0.6592627903093554,C/C=C/C(=O)NC1(N(Cc2nc3ccccc3c(=O)[nH]2)C(C)C)CC(C)(C)CC(=O)C1Br,warhead_installed
BB-2001 BB-1117,"[2001, 1117]",[10],CC(C)(C)OC(=O)NC1CCc2cccc(SCC(=O)c3ccc(Br)cc3)c2C1,5.086166858673096,0.6586346061626182,C/C=C/C(=O)NC1CCc2cccc(SCC(=O)c3ccc(Br)cc3)c2C1,warhead_installed
BB-2038 BB-1670,"[2038, 1670]",[96],CC(C)(C)OC(=O)N(c1n[nH]c2ccc(F)c(Br)c12)C(C)(/C=C/c1ccc([N+](=O)[O-])cc1)C(=O)O,5.089232921600342,0.6583709660894999,,warhead_site_consumed
BB-0155 BB-1117,"[155, 1117]",[16],CC(C)(C)OC(=O)NC(CC(=O)OCC(=O)c1ccc(Br)cc1)c1ccc(F)cc1,4.905429840087891,0.657519366731333,C/C=C/C(=O)NC(CC(=O)OCC(=O)c1ccc(Br)cc1)c1ccc(F)cc1,warhead_installed
BB-2002 BB-0907,"[2002, 907]",[10],CCc1noc(NC(=O)OC(C)(C)C)c1Sc1nc(C2CC2)nc2c1CCC2,5.070318698883057,0.6567419037652077,C/C=C/C(=O)Nc1onc(CC)c1Sc1nc(C2CC2)nc2c1CCC2,warhead_installed
BB-2002 BB-1453,"[2002, 1453]",[96],CCc1noc(N(C(=O)OC(C)(C)C)C(C)(Cn2c(Br)nc3c2c(=O)[nH]c(=O)n3C)C(=O)O)c1Br,5.070318698883057,0.6565282529635709,,warhead_site_consumed
BB-1585 BB-0206,"[1585, 206]",[96],CC(C)(C)OC(=O)N(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C1(C(=O)O)CCC(c2cncc(F)c2)C1,4.206623077392578,0.656002348676383,,warhead_site_consumed
BB-2122 BB-1701,"[2122, 1701]",[96],CCN1CCC(C#N)(N(C(=O)OC(C)(C)C)C2(C(=O)O)CC(NC(=O)OC(C)(C)C)C23CC(C(F)F)C3)CC1,4.947348594665527,0.654859096368021,,warhead_site_consumed
BB-0316 BB-1398,"[316, 1398]",[107],CC(C)(C)OC(=O)N[C@H](CC(=O)O)Cc1ccccc1C(C)(O)c1c[nH]c2ccc([N+](=O)[O-])cc12,5.103292465209961,0.6545851739426631,C/C=C/C(=O)N[C@H](CC(=O)O)Cc1ccccc1C(C)(O)c1c[nH]c2ccc([N+](=O)[O-])cc12,warhead_installed
BB-2002 BB-0840,"[2002, 840]",[10],CCc1noc(NC(=O)OC(C)(C)C)c1Sc1cccc(C2(C(=O)O)CCNCC2)c1,5.070318698883057,0.6539734598915361,C/C=C/C(=O)Nc1onc(CC)c1Sc1cccc(C2(C(=O)O)CCNCC2)c1,warhead_installed
BB-2003 BB-1871,"[2003, 1871]",[96],COc1cc(Cl)c2c(c1)C(C(=O)O)(N(C(=O)OC(C)(C)C)c1nc3c(o1)CCCC3=O)CCC2,5.243650436401367,0.6531081752928092,,warhead_site_consumed
BB-2056 BB-1453,"[2056, 1453]",[10],CC(=O)Cn1c(Sc2cnccc2CCNC(=O)OC(C)(C)C)nc2c1c(=O)[nH]c(=O)n2C,5.081582069396973,0.6526557939109969,C/C=C/C(=O)NCCc1ccncc1Sc1nc2c(c(=O)[nH]c(=O)n2C)n1CC(C)=O,warhead_installed
BB-0308 BB-0566,"[308, 566]",[96],CC(C)c1nc2cc(CN(C(=O)OC(C)(C)C)C(C)(C(=O)O)c3nc4ccc(Cl)cc4n3C)ccc2o1,4.217799186706543,0.6522355822977831,,warhead_site_consumed
BB-0741 BB-1002,"[741, 1002]",[55],Cc1cc(C)c(S(=O)(=O)NC(=O)OC(C)(C)C)cc1N(C)C1CCOC(c2ccc(F)cc2)C1,5.093545436859131,0.6518502953271507,C/C=C/C(=O)NS(=O)(=O)c1cc(N(C)C2CCOC(c3ccc(F)cc3)C2)c(C)cc1C,warhead_installed
BB-2001 BB-0164,"[2001, 164]",[96],CCOC(=O)C12CCCC1=CC(C(=O)O)(N(C(=O)OC(C)(C)C)C1CCc3cccc(Br)c3C1)C2,5.086166858673096,0.6513141753390752,,warhead_site_consumed
BB-1968 BB-1162,"[1968, 1162]",[12],CCOC(=O)CC(CNC)Oc1ccc(Br)c(C)c1NC(=O)OC(C)(C)C,5.096729278564453,0.6509903652145365,C/C=C/C(=O)Nc1c(OC(CNC)CC(=O)OCC)ccc(Br)c1C,warhead_installed
BB-2006 BB-0089,"[2006, 89]",[10],CC1CNCC2(C1)OC(=O)Nc1ccc(Sc3nn(C)cc3NC(=O)OC(C)(C)C)c(F)c12,5.085646152496338,0.6489546829265782,C/C=C/C(=O)Nc1cn(C)nc1Sc1ccc2c(c1F)C1(CNCC(C)C1)OC(=O)N2,warhead_installed
BB-2038 BB-1466,"[2038, 1466]",[96],CC(C)(C)OC(=O)N(c1n[nH]c2ccc(F)c(Br)c12)C1(C(=O)O)CCC(O)(c2cccc(Cl)c2)CC1,5.089232921600342,0.6487963212438821,,warhead_site_consumed
BB-2045 BB-1912,"[2045, 1912]",[96],CC(=O)Nc1cc2c(cc1Br)C(C(=O)O)(N(C(=O)OC(C)(C)C)c1nc3cccc(Br)c3n1C)CC2,5.082790374755859,0.6484991744595217,,warhead_site_consumed
BB-2002 BB-0588,"[2002, 588]",[88],CCc1noc(NC(=O)OC(C)(C)C)c1OC1(c2ccc(C)nc2)CCNC1,5.070318698883057,0.6481109379202213,C/C=C/C(=O)Nc1onc(CC)c1OC1(c2ccc(C)nc2)CCNC1,warhead_installed
BB-2062 BB-1504,"[2062, 1504]",[96],CC(C)(C)OC(=O)N(CCCC(=O)c1ccc2c(c1)OCO2)C1(C(=O)O)CCOc2ccc(C(C)(C)C)cc21,5.254188060760498,0.6474190959424256,,warhead_site_consumed
BB-2072 BB-1912,"[2072, 1912]",[107],CC(=O)Nc1cc2c(cc1Br)C(O)(c1ccc(F)cc1CCNC(=O)OC(C)(C)C)CC2,5.078719139099121,0.6472049880349827,C/C=C/C(=O)NCCc1cc(F)ccc1C1(O)CCc2cc(NC(C)=O)c(Br)cc21,warhead_installed
BB-0535 BB-1062,"[535, 1062]",[96],COc1cc(CCN(C(=O)OC(C)(C)C)C2(C(=O)O)CCN(c3ccc(C)cc3)C(=O)C2)cc(OC)c1C,4.221870422363281,0.6458614134134816,,warhead_site_consumed
BB-2021 BB-1330,"[2021, 1330]",[96],CC(C)(C)OC(=O)N(CCc1cc2c(cc1Br)OCO2)C(C)(C(=O)O)c1nc2c(s1)CCC2,5.079010009765625,0.6457922101298164,,warhead_site_consumed
BB-2060 BB-1461,"[2060, 1461]",[10],CC(C)(C)OC(=O)NCC1(CSc2cccc3c2C(C)(C#N)C3)CCOCC1,5.165180206298828,0.6451870495935854,C/C=C/C(=O)NCC1(CSc2cccc3c2C(C)(C#N)C3)CCOCC1,warhead_installed
BB-2036 BB-0566,"[2036, 566]",[96],Cn1c(C(C)(C(=O)O)N(C(=O)OC(C)(C)C)c2nc3c(o2)CC(C)(C)CC3=O)nc2ccc(Cl)cc21,5.248382091522217,0.6450147195562039,,warhead_site_consumed
